timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,gravityX,gravityY,gravityZ,attitudeP,attitudeR,attitudeY
1643291037.951827,-0.07021574676036835,-0.033442139625549316,0.027180910110473633,-0.1480954885482788,-0.3370428681373596,-0.06826619803905487,0.24091582000255585,-0.6537831425666809,-0.7173054218292236,0.7125733784062305,0.32402485408832093,-0.1215087099105294
1643291038.051729,-0.05965501070022583,-0.07810664176940918,0.035020291805267334,-0.12441255152225494,-0.5039288401603699,-0.22229765355587006,0.21616439521312714,-0.6411468386650085,-0.7363447546958923,0.6959917726718193,0.2855419028167412,-0.1352708735537518
1643291038.152186,-0.09099511802196503,-0.07433092594146729,0.04827249050140381,-0.13889074325561523,-0.7248542308807373,-0.3102141320705414,0.18828515708446503,-0.6320899128913879,-0.7516721487045288,0.6842472709881586,0.24543828322246924,-0.16286626809023752
1643291038.252685,-0.12447179853916168,-0.05642980337142944,0.015324056148529053,-0.2304067462682724,-0.45120882987976074,-0.38522371649742126,0.1699582189321518,-0.6075716018676758,-0.7758678793907166,0.652999575347812,0.21564934797400362,-0.19972220565688473
1643291038.353178,-0.12197640538215637,-0.05343186855316162,0.04782974720001221,-0.18713875114917755,-0.5839822888374329,-0.4544897973537445,0.14957953989505768,-0.5920759439468384,-0.7918788194656372,0.6336323714410944,0.18669229227629724,-0.25395240428788324
1643291038.453619,-0.034529268741607666,-0.09099727869033813,-0.016446352005004883,-0.5789241194725037,-0.31037041544914246,-0.4978996813297272,0.12847763299942017,-0.5572265386581421,-0.8203609585762024,0.5910419694573734,0.15534921982558073,-0.2960242503274857
1643291038.553901,-0.125091552734375,0.008655369281768799,-0.10019826889038086,-0.8436880707740784,-0.6771117448806763,-0.3889303505420685,0.1022033542394638,-0.4868810474872589,-0.8674683570861816,0.5085154138594465,0.11727731729500644,-0.34091674973250524
1643291038.6545591,-0.0819338709115982,0.086048424243927,-0.02979123592376709,0.3082787096500397,-0.5021066069602966,-0.768825113773346,0.08490931987762451,-0.4610941708087921,-0.8832794427871704,0.47922788013637163,0.09583514519578763,-0.38247736010538286
1643291038.7548618,-0.06218832731246948,0.12501275539398193,0.05681377649307251,0.27608931064605713,-0.5776389837265015,-1.0781759023666382,0.09037130326032639,-0.48867544531822205,-0.86777263879776,0.5105709287252775,0.10376762779204649,-0.48547709313678344
1643291038.854979,-0.007401019334793091,0.06093278527259827,-0.005609631538391113,0.2155376672744751,-0.49407079815864563,-0.9492682218551636,0.10650684684515,-0.4935346841812134,-0.8631800413131714,0.5161492191333673,0.12276837894811854,-0.6108138971981231
1643291038.956111,-0.04048829525709152,0.05227494239807129,-0.007651388645172119,-0.058231938630342484,-0.5032159090042114,-1.2345590591430664,0.10900025069713593,-0.4900343120098114,-0.8648614287376404,0.5121291222226769,0.1253710237527101,-0.7425248283651419
1643291039.056387,0.0335201770067215,-0.006992638111114502,0.025461852550506592,0.18909470736980438,-0.5681747198104858,-1.123190999031067,0.12089875340461731,-0.4864460229873657,-0.8653055429458618,0.5080174458167397,0.13881933742160707,-0.8805215944669106
1643291039.156835,0.07505422830581665,-0.025944143533706665,0.015816330909729004,0.2758820950984955,-0.59114009141922,-0.9470508098602295,0.12630073726177216,-0.48961982131004333,-0.862740159034729,0.5116536746251837,0.14536230329864655,-0.9963689486160059
1643291039.25705,-0.0029587149620056152,-0.09135803580284119,-0.0462261438369751,0.08500313013792038,-0.5007902979850769,-0.5412582755088806,0.10777132958173752,-0.4928551912307739,-0.8634113073348999,0.5153681246907031,0.12417813331693112,-1.0765158187340824
1643291039.357821,-0.06697452068328857,-0.06254613399505615,-0.11602497100830078,-0.4427523910999298,-0.8108170032501221,-0.46198570728302,0.07329165190458298,-0.49107325077056885,-0.8680295944213867,0.5133213476753151,0.0842347115415522,-1.1364604589057539
1643291039.458208,-0.13611029088497162,0.14963257312774658,0.06042212247848511,1.07584547996521,-0.7490867376327515,-0.734942615032196,0.03265569359064102,-0.5183153748512268,-0.8545657992362976,0.5448799166076541,0.0381946164940087,-1.185135214575581
1643291039.558484,-0.06381752341985703,0.13039791584014893,0.044425129890441895,-0.7620163559913635,-0.4126669764518738,-1.0827380418777466,0.03186560422182083,-0.5184746980667114,-0.8544989824295044,0.545066186540982,0.03727429300339912,-1.312531731917872
1643291039.658809,-0.037977784872055054,-0.01089388132095337,0.09067565202713013,-0.2418094426393509,-0.6981780529022217,-0.9554626941680908,0.03686388209462166,-0.48783963918685913,-0.8721545338630676,0.5096132042173985,0.042242458172353156,-1.4233879479453162
1643291039.759634,-0.026334181427955627,-0.10086566209793091,0.0030472278594970703,-0.2694191336631775,-0.42322707176208496,-0.6627237796783447,0.02273309789597988,-0.4474436342716217,-0.8940231800079346,0.4639048106119097,0.025422383725074518,-1.5070793930408737
1643291039.860178,0.11752146482467651,-0.21073421835899353,0.0470845103263855,-0.022913556545972824,-0.08690431714057922,-0.5293072462081909,0.03293018788099289,-0.4426623284816742,-0.8960835337638855,0.4585655658908376,0.03673248581505777,-1.575152832826456
1643291039.960541,0.11890530586242676,-0.2151775360107422,-0.1862645149230957,0.03342687338590622,0.3656201660633087,0.09535138309001923,0.05118440464138985,-0.4322528541088104,-0.9002985954284668,0.4469895993008579,0.05679155992247997,-1.6020799583655712
1643291040.061008,-0.06294818222522736,0.0144442617893219,-0.13751709461212158,0.6074768304824829,0.28108149766921997,0.13264743983745575,0.059820111840963364,-0.4488314688205719,-0.8916119337081909,0.46545724960295043,0.06699169774963235,-1.5988866941051574
1643291040.161567,-0.07731084525585175,0.1845281720161438,0.020759403705596924,0.447671115398407,-0.2685335576534271,-0.32224395871162415,0.05962587520480156,-0.5164982080459595,-0.8542097210884094,0.5427564106430217,0.06968934501493834,-1.6100800542078206
1643291040.261764,0.05954363942146301,0.15093284845352173,0.2866014242172241,-0.3703535199165344,0.27794358134269714,0.1691894233226776,0.06309124827384949,-0.5248188972473145,-0.8488725423812866,0.5525023684783499,0.07418718211283017,-1.6176772199340443
1643291040.3623009,-0.03153097629547119,0.01645839214324951,0.09448695182800293,-0.30281996726989746,-0.7793526649475098,-0.12434707581996918,-0.05408609285950661,-0.5112704038619995,-0.8577163219451904,0.5366623546720144,-0.06297487213385214,-1.5953050350106972
1643291040.4629521,-0.059925928711891174,-0.04859289526939392,0.0547562837600708,-0.5261590480804443,-0.5869479179382324,-0.5502673983573914,-0.04775535687804222,-0.4448305368423462,-0.8943406343460083,0.46098505001850243,-0.05334661706763848,-1.6353242504412222
1643291040.563305,-0.05107547342777252,-0.06724923849105835,0.19981414079666138,-0.9719843864440918,-1.587597131729126,-0.761853814125061,-0.10984370112419128,-0.38642504811286926,-0.9157565236091614,0.39675239764923814,-0.11937824614135821,-1.7204054388856578
1643291040.6637468,-0.11924904584884644,0.18418729305267334,-0.13828879594802856,-1.3294622898101807,-1.7120097875595093,-0.44324180483818054,-0.2737562954425812,-0.24020229279994965,-0.9313217997550964,0.24257423409212847,-0.2858914514609347,-1.8232641422296483
1643291040.764186,-0.051992595195770264,0.21447591483592987,0.11924517154693604,-0.6418166756629944,-1.6876634359359741,-0.4991658329963684,-0.42414262890815735,-0.16662436723709106,-0.8901344537734985,0.16740517517376244,-0.44466560045407155,-1.8901333608524369
1643291040.864743,0.19392502307891846,0.20351915061473846,0.24445617198944092,-2.266383171081543,-1.0324056148529053,-0.3413829803466797,-0.559022068977356,-0.07224780321121216,-0.8259991407394409,0.07231080304396129,-0.5949734764351421,-2.0010002294678353
1643291040.965096,0.15134215354919434,0.05303847789764404,-0.09251099824905396,-2.9668095111846924,-0.7636850476264954,0.3556654453277588,-0.6414086222648621,0.13865768909454346,-0.754565417766571,-0.1391058748013361,-0.7045156091063344,-2.1627943617554104
1643291041.06562,-0.13298457860946655,-0.17525970935821533,-0.6857075691223145,-1.954955816268921,-0.670607328414917,0.7207807302474976,-0.7147021889686584,0.33579742908477783,-0.6135478019714355,-0.3424516764901284,-0.8614075767954367,-2.293997059151418
1643291041.16613,-0.16534709930419922,-0.2043742835521698,-1.0449730157852173,0.5185790657997131,-0.5783170461654663,0.5738721489906311,-0.7276582717895508,0.4234446883201599,-0.53963702917099,-0.43724437492240037,-0.9326879253698821,-2.3149669412263925
1643291041.266636,-0.058020949363708496,0.15358400344848633,-0.7121637463569641,3.2927918434143066,0.7452443838119507,0.2802636921405792,-0.7247853875160217,0.3274340033531189,-0.6061955690383911,-0.3335866036394611,-0.8742630462053027,-2.1035101207991924
1643291041.3669991,-0.3289971351623535,0.6830219030380249,-0.3828115463256836,4.3086323738098145,1.21208655834198,-0.48844319581985474,-0.6631293296813965,0.060584645718336105,-0.7460488677024841,-0.060621768127218284,-0.7266234380208083,-1.825759446924714
1643291041.467433,0.07889527082443237,0.7912585139274597,0.3306506872177124,3.7227284908294678,1.285508394241333,-0.4954700469970703,-0.5436474084854126,-0.2913653254508972,-0.7871173620223999,0.29565377291828576,-0.6044445544810848,-1.625377015755483
1643291041.567968,0.24167126417160034,0.6993602514266968,0.7442019581794739,1.6280232667922974,0.8877981305122375,0.473312109708786,-0.47456613183021545,-0.4956096112728119,-0.7274325489997864,0.5185365538109294,-0.5780500607650013,-1.45287763908078
1643291041.668661,0.206528902053833,0.5653133988380432,0.9795019626617432,-0.9721067547798157,-0.4369090795516968,1.108033537864685,-0.518510103225708,-0.4960232079029083,-0.6964972019195557,0.5190128346273263,-0.6399421806679989,-1.3579741370722633
1643291041.7688088,-0.3710576891899109,0.6729068160057068,0.4048348069190979,-4.761834621429443,-2.1347084045410156,1.7001307010650635,-0.6336724758148193,-0.1790408194065094,-0.7525978684425354,0.18001143223381644,-0.6998196826351533,-1.4475617842015278
1643291041.86942,-0.5858538746833801,0.4934315085411072,-0.5121126770973206,-3.599576950073242,-2.5094833374023438,1.0094459056854248,-0.7831187844276428,0.20581777393817902,-0.5868252515792847,-0.20729929962527874,-0.9277152735599087,-1.6672290125924127
1643291041.969862,-0.13059699535369873,0.11957108974456787,-0.5258369445800781,-2.7356414794921875,0.5105732679367065,0.033319421112537384,-0.830447256565094,0.37826210260391235,-0.4089927673339844,-0.38791819290579554,-1.1131691153278933,-1.9154564987927096
1643291042.070263,0.09880030155181885,-0.2066587507724762,-0.6995425224304199,-0.9006332755088806,-0.2675076127052307,0.3222205936908722,-0.8268275260925293,0.45604828000068665,-0.32920509576797485,-0.4735497713936805,-1.1918819308593047,-2.11139076774149
1643291042.170762,-0.027970433235168457,-0.3395392894744873,-0.7461048364639282,0.9833149313926697,-0.03063255548477173,0.3839631676673889,-0.8105610013008118,0.4944312274456024,-0.3138927221298218,-0.5171803638611252,-1.2013262202305328,-2.1022638637934583
1643291042.271374,0.0028534531593322754,-0.18698272109031677,-0.49152466654777527,2.069427013397217,0.15315620601177216,0.02163972519338131,-0.7900238037109375,0.459229975938797,-0.40616512298583984,-0.4771281602710058,-1.095918539912912,-1.9292949679860394
1643291042.371687,-0.11973738670349121,0.20780009031295776,-0.7118749618530273,3.453951120376587,-0.3509465456008911,0.20298537611961365,-0.7887250781059265,0.37668782472610474,-0.48581793904304504,-0.3862181328367479,-1.0187288655476239,-1.6736356868712239
1643291042.472358,-0.02412879467010498,0.5430430769920349,-0.36028778553009033,3.6655426025390625,0.13432706892490387,-0.15417605638504028,-0.7810316681861877,0.1836872547864914,-0.5968655943870544,-0.18473622530235564,-0.918268052732427,-1.3649481359088884
1643291042.5729918,0.14724504947662354,0.5976288318634033,-0.017205417156219482,3.1850016117095947,0.5390293002128601,-0.009323304519057274,-0.7531715035438538,-0.05000614747405052,-0.6559207439422607,0.05002701075260375,-0.8543055144873063,-1.0911082206138611
1643291042.67317,0.27798038721084595,0.4845160245895386,0.11736750602722168,2.038227081298828,0.7261022329330444,0.19322651624679565,-0.7134966850280762,-0.22894655168056488,-0.6621978282928467,0.23099534647135359,-0.8226703239276885,-0.8899247990597479
1643291042.773535,0.14745116233825684,0.3712601363658905,0.08705824613571167,0.9567663073539734,1.0126304626464844,0.43038466572761536,-0.6669518351554871,-0.3158859610557556,-0.6748267412185669,0.3213902863328515,-0.7795292302126767,-0.7543464798213351
1643291042.87416,-0.048849403858184814,0.19428834319114685,0.11984187364578247,-0.31273189187049866,1.0329678058624268,0.5356487035751343,-0.6079956293106079,-0.3266125023365021,-0.72364741563797,0.33271728641569465,-0.6987665827204012,-0.681235437010151
1643291042.9745588,-0.018400907516479492,0.03065544366836548,-0.030355870723724365,0.332365483045578,1.0417749881744385,0.8437638878822327,-0.5480358600616455,-0.2791295349597931,-0.7885070443153381,0.2828874879862204,-0.6073824081832339,-0.6450649347297744
1643291043.074889,-0.17981690168380737,-0.022741615772247314,-0.05938756465911865,0.8100820779800415,0.5058697462081909,0.9137392640113831,-0.5376055836677551,-0.2694184184074402,-0.7989956140518188,0.272789075442534,-0.5922723568236469,-0.5225265269692397
1643291043.175489,0.07194483280181885,0.01663273572921753,-0.05308651924133301,0.6844270825386047,0.4825814664363861,0.9213817119598389,-0.5143733620643616,-0.28015199303627014,-0.8105152249336243,0.2839524426393499,-0.5654908874925517,-0.4136547741423129
1643291043.276157,0.07963162660598755,0.05173322558403015,-0.032684922218322754,1.0842171907424927,0.6604176163673401,1.1931405067443848,-0.5014150738716125,-0.29915449023246765,-0.8118432760238647,0.30380643476594416,-0.5532786815617493,-0.2666655517055483
1643291043.376451,0.053165555000305176,0.12122651934623718,-0.023738443851470947,1.1538070440292358,0.7831668257713318,1.4082508087158203,-0.4889717996120453,-0.3245345652103424,-0.8096813559532166,0.33051963075077584,-0.5432869504955095,-0.08260030973971681
1643291043.476865,0.05295485258102417,0.1387239694595337,-0.06473714113235474,0.6097838878631592,0.7642866969108582,1.5548955202102661,-0.46683424711227417,-0.3277040421962738,-0.8213865160942078,0.3338723931950763,-0.5168215551433444,0.10472382478594212
1643291043.577321,0.06692647933959961,0.14782798290252686,-0.15877389907836914,0.8921858072280884,0.8488427400588989,1.5011749267578125,-0.4464583098888397,-0.32179340720176697,-0.8349394798278809,0.32762302663271237,-0.4910357876794614,0.2857482261455898
1643291043.6777558,0.1004338264465332,0.17578795552253723,-0.1358155608177185,1.0545680522918701,0.8471900820732117,1.2915630340576172,-0.4172062575817108,-0.34348198771476746,-0.841403067111969,0.35062195831080784,-0.46031880293494265,0.4614072813064727
1643291043.778201,0.09816524386405945,0.09573280811309814,-0.021797358989715576,0.5864985585212708,1.0270910263061523,0.7933213710784912,-0.38445061445236206,-0.38119423389434814,-0.8407667279243469,0.39108770634757345,-0.4288764941888967,0.6060231877709411
1643291043.878706,0.12228208780288696,0.06957226991653442,-0.12383860349655151,0.5252183079719543,1.2477017641067505,0.910936176776886,-0.3236217796802521,-0.39975717663764954,-0.857591450214386,0.4112519211584071,-0.360839203128554,0.7121710425338743
1643291043.9791431,0.1125950813293457,0.12523961067199707,-0.1175459623336792,0.8274107575416565,1.0530753135681152,1.1544281244277954,-0.2684178054332733,-0.4285537898540497,-0.8627244830131531,0.44289152634265566,-0.30163450943826436,0.8443046071290604
1643291044.079639,0.06848189234733582,0.11657518148422241,-0.07073259353637695,0.9134216904640198,0.5762305855751038,1.107501745223999,-0.2598270773887634,-0.4731883108615875,-0.8417735695838928,0.492906399892907,-0.2993883807289487,0.9997640409634388
1643291044.180377,0.04453420639038086,0.11420023441314697,-0.024941086769104004,0.8476579785346985,0.4056738317012787,0.8286199569702148,-0.26586291193962097,-0.517215371131897,-0.8135141134262085,0.5435940855036483,-0.31586628927393856,1.1372284819460148
1643291044.28054,0.06977558135986328,0.0802079439163208,0.02141869068145752,0.4619516134262085,0.2736515998840332,0.3429407775402069,-0.266415536403656,-0.5529557466506958,-0.7894698977470398,0.5859074703881352,-0.3254611294889585,1.2232030416499324
1643291044.381047,0.08260726928710938,0.011821508407592773,0.036780476570129395,0.3339979946613312,0.3898824453353882,0.24222443997859955,-0.2656974494457245,-0.5787770748138428,-0.7709876894950867,0.617228253855758,-0.3318735627438347,1.270607117787652
1643291044.481482,0.11387224495410919,-0.03639566898345947,0.029726088047027588,-0.2919831871986389,0.8475373983383179,0.5719645619392395,-0.2261769324541092,-0.5479395985603333,-0.8053608536720276,0.5798991779970715,-0.2737867585816834,1.2908791649929898
1643291044.5820441,-0.07648609578609467,-0.12953394651412964,-0.002363741397857666,0.056690383702516556,0.3851126432418823,1.0329716205596924,-0.23715828359127045,-0.5263650417327881,-0.8165143728256226,0.5543197582832391,-0.2826743638835181,1.3970397280110471
1643291044.682545,-0.010375842452049255,-0.06772768497467041,0.07331418991088867,0.398253858089447,0.4153466820716858,1.060391902923584,-0.24768076837062836,-0.5218871831893921,-0.8162646889686584,0.549061810771361,-0.2946023764220238,1.5202770679237734
1643291044.7828732,-0.029472440481185913,0.008328616619110107,0.03738868236541748,0.42490530014038086,0.47692662477493286,0.9194534420967102,-0.2672804296016693,-0.5290805101394653,-0.8053787350654602,0.5575166172752469,-0.320432300442032,1.6505357982295952
1643291044.883387,-0.05046951770782471,-0.029871106147766113,0.1106487512588501,0.2057216763496399,0.6298195719718933,0.46090397238731384,-0.2626865804195404,-0.5392664670944214,-0.8001171350479126,0.569565835845572,-0.31722291224433574,1.7436693186864063
1643291044.983859,-0.007991552352905273,-0.11023068428039551,0.0963817834854126,0.17794416844844818,0.5950469970703125,0.3283645212650299,-0.23378394544124603,-0.543532133102417,-0.8061748743057251,0.5746393638223193,-0.28224968856522853,1.7914992102162022
1643291045.084616,-0.058310821652412415,-0.1658880114555359,-0.03405261039733887,0.08964318782091141,0.6512453556060791,0.22293686866760254,-0.2055288702249527,-0.5487573146820068,-0.8103229403495789,0.5808770087224436,-0.2483999261990211,1.8304411968684535
1643291045.184901,-0.1505415439605713,0.013196229934692383,-0.28734534978866577,0.538065493106842,0.5756204128265381,0.052167341113090515,-0.18988202512264252,-0.5410130023956299,-0.8192983269691467,0.5716411406716552,-0.2277409919315071,1.83899080094876
1643291045.2852778,-0.05079758167266846,0.07825404405593872,-0.0855758786201477,0.5879250168800354,-0.14866869151592255,0.33069348335266113,-0.15634046494960785,-0.5846322178840637,-0.7960922122001648,0.624426668221794,-0.19391707667744157,1.8785210132706005
1643291045.385621,-0.08116845786571503,0.1555904746055603,0.04566389322280884,0.6329218149185181,0.2737180292606354,0.26625990867614746,-0.15975254774093628,-0.6285213828086853,-0.7612095475196838,0.6796507064901489,-0.20686453274631705,1.928463498174466
1643291045.486248,-0.07127240300178528,0.09045052528381348,0.0884695053100586,0.013317674398422241,-0.2876245081424713,-0.06582431495189667,-0.16232436895370483,-0.6453821063041687,-0.7464132905006409,0.7015234138883881,-0.21413823218415926,1.9491956424003225
1643291045.58671,-0.053721487522125244,0.04582566022872925,0.09672039747238159,-0.09493326395750046,-0.4465582072734833,-0.41870659589767456,-0.15713970363140106,-0.6448856592178345,-0.7479502558708191,0.7008736372416735,-0.20708202963749917,1.908793035241861
1643291045.68721,-0.06574152410030365,-0.1750568151473999,0.05517852306365967,-0.5456333756446838,-0.672511100769043,-0.6113030910491943,-0.16961003839969635,-0.6330180764198303,-0.7553281188011169,0.6854456868830191,-0.2208874770188155,1.8429510433013034
1643291045.787936,-0.13514965772628784,-0.0008321404457092285,-0.39878398180007935,-0.338675856590271,-0.558188259601593,-0.7433086633682251,-0.18156173825263977,-0.5572580099105835,-0.8102461099624634,0.5910798578462994,-0.22044070001510602,1.7130065430961015
1643291045.8882298,-0.11308997869491577,0.0821305513381958,0.12074160575866699,0.1026584655046463,-0.9470992088317871,-0.9107438325881958,-0.19901327788829803,-0.594795286655426,-0.778853178024292,0.6370109971104976,-0.25016803072837973,1.645706733162482
1643291045.988648,0.07149656116962433,0.08521628379821777,0.14892101287841797,-0.37897324562072754,-0.49392905831336975,-1.1681092977523804,-0.16803890466690063,-0.5975148677825928,-0.784052848815918,0.6403982852486102,-0.21112696542880935,1.4921089747444096
1643291046.088922,0.08282220363616943,-0.07125771045684814,0.09426325559616089,-0.44117531180381775,-0.22758282721042633,-0.5749174356460571,-0.14289602637290955,-0.5723121762275696,-0.8074895739555359,0.6093227105411502,-0.17515000221056187,1.3693861284993767
1643291046.18946,0.15322788059711456,-0.2217736840248108,0.05318093299865723,-0.11712334305047989,-0.03194717690348625,-0.03261346369981766,-0.13586336374282837,-0.5574926733970642,-0.8189890384674072,0.5913625090008756,-0.16439441873910546,1.3332892473430682
1643291046.2898679,-0.022645026445388794,-0.24334049224853516,-0.4171086549758911,-0.4014498293399811,-0.3671804666519165,0.1578274816274643,-0.15324300527572632,-0.5279302000999451,-0.8353480100631714,0.5561616160867194,-0.18143081703797895,1.3450293755164988
1643291046.39044,0.09606918692588806,0.01898980140686035,0.06589508056640625,0.8219345211982727,0.07111331075429916,0.543015718460083,-0.13992293179035187,-0.5648118853569031,-0.813270628452301,0.6002052858060386,-0.1703815690202846,1.3935150032341268
1643291046.490773,-0.029979854822158813,0.15458136796951294,-0.013464868068695068,0.5558561682701111,0.25053098797798157,0.13676559925079346,-0.1708715558052063,-0.6164190769195557,-0.7686548829078674,0.6641869196809035,-0.21874252838504407,1.4415104325969945
1643291046.591414,0.06808130443096161,0.11502724885940552,0.12200158834457397,0.15755394101142883,0.11372780054807663,0.08811065554618835,-0.1546138972043991,-0.6387546062469482,-0.753715455532074,0.6928785379250503,-0.202328746708661,1.4602227467673292
1643291046.691918,0.027617022395133972,0.06008768081665039,0.042472779750823975,0.30542171001434326,-0.04498495161533356,-0.004955717362463474,-0.15273907780647278,-0.6464218497276306,-0.7475356459617615,0.7028853648344555,-0.20154927410089304,1.4652111772186969
1643291046.792171,0.032686054706573486,-0.08622676134109497,0.02207005023956299,-0.07880640774965286,0.09515544772148132,-0.03688960522413254,-0.1552751511335373,-0.6524359583854675,-0.741766095161438,0.7107943056042233,-0.20635201451321986,1.4598591010635136
1643291046.8927631,-0.14564302563667297,0.07233589887619019,-0.3323836326599121,-0.6072245240211487,-0.10130541771650314,-0.164364755153656,-0.16581934690475464,-0.5824066996574402,-0.7958054542541504,0.6216861932402699,-0.20542734719199066,1.4140060525974079
1643291046.993281,-0.12068234384059906,0.07089567184448242,0.13590508699417114,-2.125312566757202,-1.4789143800735474,-0.8426363468170166,-0.23037658631801605,-0.5089144706726074,-0.8294170498847961,0.5339232766408916,-0.27092776560451787,1.359133679906811
1643291047.093748,0.1718996912240982,0.001515716314315796,-0.03673696517944336,-1.0453280210494995,-0.09918632358312607,-1.4057191610336304,-0.205255389213562,-0.3152821660041809,-0.9265351295471191,0.3207539722342207,-0.21800926121417913,1.1435832786699274
1643291047.194104,0.11130103468894958,-0.004559695720672607,-0.008311033248901367,-0.21205294132232666,1.0917056798934937,-0.47511303424835205,-0.1812625676393509,-0.2993343472480774,-0.9367725849151611,0.30399493489478485,-0.19113480703811164,1.0464401098990246
1643291047.2946448,-0.008708365261554718,-0.07066899538040161,0.039557456970214844,0.7775188684463501,0.8328571915626526,-0.03517408296465874,-0.11072217673063278,-0.3345280885696411,-0.9358587265014648,0.3411044382589012,-0.11776335507942537,1.0453459313938314
1643291047.3949928,0.06875994801521301,0.0461995005607605,-0.2117624282836914,0.9763157963752747,0.7031335234642029,0.6353446245193481,-0.026355767622590065,-0.4013935625553131,-0.9155263900756836,0.4130378525517761,-0.028779608435122842,1.0634297849977659
1643291047.495475,-0.010931923985481262,0.11638271808624268,-0.1361110806465149,0.6386132836341858,0.644810676574707,0.23355363309383392,0.034048981964588165,-0.5025826692581177,-0.8638584017753601,0.5265835431704174,0.03939461060048194,1.132024262181267
1643291047.596009,-0.0440889336168766,0.10289913415908813,0.05608087778091431,-0.2531176805496216,0.2838413715362549,0.4939531683921814,0.047781575471162796,-0.49048760533332825,-0.8701372742652893,0.5126491851981886,0.054857593657753154,1.1547034965693834
1643291047.696301,0.0010945610702037811,0.0714452862739563,0.059211790561676025,0.2809447944164276,-0.11417803913354874,0.14817386865615845,0.048816949129104614,-0.510822057723999,-0.8582993149757385,0.536140745666227,0.05681516026552672,1.1882193319521106
1643291047.7968411,0.011846866458654404,0.0443081259727478,0.0674787163734436,0.1807577908039093,-0.340938925743103,-0.07790785282850266,0.041040100157260895,-0.5411494970321655,-0.8399243354797363,0.5718034631491679,0.04882283180339178,1.194534755708044
